ID,Número de Caso,Fecha,Tipo Principal,Descripción,Ubicación,¿Hubo Arresto?,Violencia Doméstica,Distrito,Barrio,Área Comunitaria,Latitud,Longitud,Año,Mes,Día,Hora,Día de la Semana,¿Es Fin de Semana?
9028190,HW175166,2013-03-01 13:00:00,BATTERY,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,Sí,No,5.0,9.0,54.0,41.654361139,-87.603915485,2013,3,1,13,Viernes,No
10130615,HY319323,2015-06-28 12:24:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,3.0,5.0,43.0,41.773382291,-87.58219664,2015,6,28,12,Domingo,Sí
10209343,HY396438,2015-08-24 22:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,17.0,39.0,16.0,41.954105142,-87.727628041,2015,8,24,22,Lunes,No
10351921,HY542677,2015-12-19 03:56:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,BARBERSHOP,No,No,4.0,8.0,45.0,41.746948338,-87.585425446,2015,12,19,3,Sábado,Sí
9256264,HW399574,2013-08-08 23:30:00,THEFT,PURSE-SNATCHING,SIDEWALK,No,No,11.0,28.0,25.0,41.877649878,-87.74272258,2013,8,8,23,Jueves,No
9262825,HW407633,2013-08-14 15:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,8.0,13.0,65.0,41.784838744,-87.736384826,2013,8,14,15,Miércoles,No
10339021,HY530026,2015-12-08 22:01:00,THEFT,$500 AND UNDER,SIDEWALK,No,No,4.0,7.0,43.0,41.754937343,-87.56386716,2015,12,8,22,Martes,No
9654297,HX304918,2014-06-15 18:00:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,No,No,22.0,34.0,73.0,41.702403273,-87.647557963,2014,6,15,18,Domingo,Sí
10125812,HY314171,2015-06-24 13:20:00,ASSAULT,SIMPLE,ALLEY,No,No,20.0,40.0,77.0,41.985915032,-87.671297072,2015,6,24,13,Miércoles,No
9492332,HX146621,2014-02-10 18:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,No,Sí,9.0,16.0,61.0,41.79481751,-87.669468143,2014,2,10,18,Lunes,No
9856030,HX504722,2014-10-31 00:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,HOTEL/MOTEL,No,No,18.0,42.0,8.0,41.892605313,-87.619839586,2014,10,31,0,Viernes,No
9498882,HX153793,2014-02-17 00:55:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,Sí,No,3.0,20.0,42.0,41.779059693,-87.615596501,2014,2,17,0,Lunes,No
8635298,HV309802,2012-05-29 23:30:00,THEFT,$500 AND UNDER,RESIDENCE,No,Sí,22.0,34.0,75.0,41.690273866,-87.662998245,2012,5,29,23,Martes,No
10661034,HZ411477,2016-08-28 15:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,No,No,16.0,38.0,15.0,41.968225831,-87.777893369,2016,8,28,15,Domingo,Sí
8933086,HV605165,2012-12-16 15:30:00,THEFT,$500 AND UNDER,PARK PROPERTY,Sí,No,1.0,2.0,33.0,41.863284461,-87.614780128,2012,12,16,15,Domingo,Sí
8899712,HV573704,2012-11-23 08:55:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,No,No,3.0,6.0,69.0,41.761657116,-87.606704132,2012,11,23,8,Viernes,No
8889470,HV563425,2012-11-15 09:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,25.0,35.0,22.0,41.925363039,-87.723126563,2012,11,15,9,Jueves,No
9589196,HX239746,2014-04-27 21:15:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,11.0,24.0,29.0,41.869564997,-87.719633561,2014,4,27,21,Domingo,Sí
10389458,HZ126047,2016-01-22 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,14.0,35.0,22.0,41.930224243,-87.704025525,2016,1,22,19,Viernes,No
10150330,HY339794,2015-07-14 00:15:00,ROBBERY,ARMED: HANDGUN,CTA BUS,No,No,4.0,7.0,46.0,41.751528912,-87.548046864,2015,7,14,0,Martes,No
8675808,HV351163,2012-06-24 18:10:00,ASSAULT,SIMPLE,OTHER,No,No,12.0,26.0,24.0,41.890954095,-87.668918026,2012,6,24,18,Domingo,Sí
9305247,HW449600,2013-09-12 16:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,No,No,5.0,9.0,53.0,41.661233333,-87.635350952,2013,9,12,16,Jueves,No
8524099,HV201477,2012-03-16 18:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,No,Sí,12.0,2.0,28.0,41.864276646,-87.659858479,2012,3,16,18,Viernes,No
10246148,HY433979,2015-09-22 09:38:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,No,Sí,6.0,6.0,69.0,41.756597674,-87.614285524,2015,9,22,9,Martes,No
9024017,HW171361,2013-02-24 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,No,No,25.0,30.0,21.0,41.932391424,-87.725793846,2013,2,24,21,Domingo,Sí
9071102,HW216033,2013-03-28 11:30:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,No,No,8.0,18.0,70.0,41.749836143,-87.693235358,2013,3,28,11,Jueves,No
9632565,HX283448,2014-05-31 01:50:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,Sí,No,25.0,30.0,19.0,41.92579712,-87.766594317,2014,5,31,1,Sábado,Sí
9020168,HW167279,2013-02-22 12:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,No,Sí,7.0,16.0,67.0,41.789700234,-87.65597532,2013,2,22,12,Viernes,No
10072674,HY261031,2015-05-14 13:50:00,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",No,No,8.0,18.0,70.0,41.754121535,-87.707460248,2015,5,14,13,Jueves,No
9212243,HW358329,2013-07-09 23:00:00,THEFT,OVER $500,RESIDENCE,No,No,6.0,21.0,71.0,41.739131278,-87.63764449,2013,7,9,23,Martes,No
9408639,HW551942,2013-11-29 09:30:00,THEFT,RETAIL THEFT,OTHER,No,No,18.0,42.0,8.0,41.897673587,-87.628227614,2013,11,29,9,Viernes,No
10446120,HZ184972,2016-03-12 20:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,16.0,38.0,15.0,41.957159179,-87.776915934,2016,3,12,20,Sábado,Sí
8869981,HV543570,2012-11-01 10:22:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Sí,No,15.0,37.0,25.0,41.894952226,-87.752380985,2012,11,1,10,Jueves,No
9988928,HY178816,2015-03-09 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,No,No,4.0,10.0,55.0,41.655001971,-87.542304511,2015,3,9,9,Lunes,No
10575598,HZ324004,2016-06-26 09:21:00,CRIMINAL TRESPASS,TO LAND,CAR WASH,Sí,No,25.0,26.0,23.0,41.909959652,-87.719518657,2016,6,26,9,Domingo,Sí
9731269,HX381264,2014-08-09 23:45:00,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,Sí,No,3.0,20.0,40.0,41.78318216,-87.62675184,2014,8,9,23,Sábado,Sí
10286640,HY474561,2015-10-24 10:24:00,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,No,No,24.0,49.0,1.0,42.010656543,-87.667957075,2015,10,24,10,Sábado,Sí
10037919,HY227632,2015-04-19 03:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Sí,No,16.0,45.0,11.0,41.976285544,-87.779592276,2015,4,19,3,Domingo,Sí
8956270,HW105305,2013-01-05 03:15:00,THEFT,$500 AND UNDER,BAR OR TAVERN,No,No,14.0,33.0,21.0,41.939332423,-87.707560013,2013,1,5,3,Sábado,Sí
8578790,HV253402,2012-04-22 15:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,No,Sí,2.0,3.0,38.0,41.813029772,-87.615375113,2012,4,22,15,Domingo,Sí
9607138,HX257275,2014-05-11 09:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER,Sí,No,11.0,27.0,23.0,41.895422545,-87.72038145,2014,5,11,9,Domingo,Sí
8779212,HV453068,2012-08-29 23:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Sí,Sí,3.0,7.0,43.0,41.760583068,-87.564793,2012,8,29,23,Miércoles,No
9902527,HX551614,2014-12-20 20:00:00,THEFT,FROM BUILDING,RESIDENCE,No,No,15.0,29.0,25.0,41.879783007,-87.773012281,2014,12,20,20,Sábado,Sí
9739142,HX389052,2014-07-29 17:30:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE,No,No,4.0,8.0,48.0,41.732896547,-87.574399586,2014,7,29,17,Martes,No
9211414,HW357360,2013-07-11 08:40:00,ASSAULT,SIMPLE,SIDEWALK,No,No,11.0,27.0,23.0,41.894674537,-87.711411964,2013,7,11,8,Jueves,No
8992674,HW139589,2013-01-31 21:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,6.0,8.0,44.0,41.737635982,-87.603633447,2013,1,31,21,Jueves,No
8660991,HV335785,2012-06-15 10:00:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",No,No,19.0,46.0,3.0,41.964249329,-87.656199698,2012,6,15,10,Viernes,No
8476731,HV152449,2012-02-10 10:30:00,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,Sí,No,24.0,49.0,1.0,42.008943202,-87.676364174,2012,2,10,10,Viernes,No
10279638,HY467781,2015-10-19 11:05:00,BATTERY,SIMPLE,CTA BUS,No,No,3.0,20.0,42.0,41.780155491,-87.586451255,2015,10,19,11,Lunes,No
10092836,HY281428,2015-05-30 16:27:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Sí,No,15.0,29.0,25.0,41.895308823,-87.766628872,2015,5,30,16,Sábado,Sí
8852515,HV525525,2012-10-19 13:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,25.0,30.0,19.0,41.927683634,-87.761859144,2012,10,19,13,Viernes,No
9447284,HX100637,2013-01-01 02:00:00,THEFT,$500 AND UNDER,APARTMENT,No,No,3.0,8.0,43.0,41.765429574,-87.584756316,2013,1,1,2,Martes,No
9668566,HX318293,2014-06-25 02:00:00,THEFT,$500 AND UNDER,STREET,No,No,6.0,6.0,44.0,41.735483573,-87.6047936,2014,6,25,2,Miércoles,No
8778689,HV452416,2012-08-29 15:48:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,3.0,20.0,42.0,41.783306396,-87.61448584,2012,8,29,15,Miércoles,No
9969883,HY159549,2015-02-21 22:49:00,ASSAULT,SIMPLE,STREET,No,Sí,2.0,20.0,40.0,41.78826653,-87.626622674,2015,2,21,22,Sábado,Sí
9623806,HX273383,2014-05-23 14:20:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,No,No,11.0,24.0,27.0,41.873620574,-87.711392136,2014,5,23,14,Viernes,No
8424745,HV103635,2012-01-03 19:15:00,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,Sí,No,14.0,26.0,23.0,41.911983786,-87.702602901,2012,1,3,19,Martes,No
9415020,HW557931,2013-11-29 07:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),No,No,1.0,2.0,33.0,41.857308478,-87.619340066,2013,11,29,7,Viernes,No
10454113,HZ193211,2016-03-19 12:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,17.0,33.0,14.0,41.962979831,-87.711189364,2016,3,19,12,Sábado,Sí
10192427,HY379739,2015-08-12 16:51:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,17.0,50.0,13.0,41.994758989,-87.7144777,2015,8,12,16,Miércoles,No
10388221,HZ124501,2016-01-22 12:10:00,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",Sí,No,8.0,14.0,57.0,41.803201891,-87.72198373,2016,1,22,12,Viernes,No
10193662,HY380761,2015-08-13 12:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,Sí,Sí,2.0,4.0,35.0,41.837879307,-87.608414956,2015,8,13,12,Jueves,No
8848048,HV521182,2012-10-16 16:40:00,ASSAULT,SIMPLE,POLICE FACILITY/VEH PARKING LOT,Sí,No,9.0,11.0,60.0,41.837489008,-87.646264459,2012,10,16,16,Martes,No
9136501,HW281707,2013-05-19 16:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,No,No,8.0,13.0,70.0,41.746427266,-87.741262739,2013,5,19,16,Domingo,Sí
9916791,HY106470,2015-01-06 21:30:00,THEFT,$500 AND UNDER,RESTAURANT,Sí,No,16.0,36.0,17.0,41.938191667,-87.793701146,2015,1,6,21,Martes,No
10701974,HZ457826,2016-10-02 00:00:00,THEFT,OVER $500,STREET,No,No,18.0,42.0,8.0,41.895579053,-87.635302764,2016,10,2,0,Domingo,Sí
9188067,HW333121,2013-06-24 13:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,20.0,40.0,4.0,41.980406591,-87.694888697,2013,6,24,13,Lunes,No
9489669,HX143217,2014-02-05 17:30:00,BATTERY,SIMPLE,RESIDENCE,No,No,12.0,25.0,31.0,41.858888015,-87.654449089,2014,2,5,17,Miércoles,No
9664351,HX314666,2014-06-22 19:50:00,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,PARK PROPERTY,Sí,No,14.0,26.0,24.0,41.90927943,-87.702868318,2014,6,22,19,Domingo,Sí
9099619,HW244183,2013-01-24 01:00:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,No,No,25.0,37.0,19.0,41.923098765,-87.759805558,2013,1,24,1,Jueves,No
9232983,HW379133,2013-07-22 15:15:00,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,No,No,16.0,41.0,76.0,41.977136332,-87.906152008,2013,7,22,15,Lunes,No
9188502,HW333861,2013-06-24 20:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,No,No,19.0,32.0,5.0,41.940503494,-87.676960582,2013,6,24,20,Lunes,No
9226572,HW373468,2013-07-22 08:00:00,THEFT,$500 AND UNDER,OTHER,No,No,22.0,34.0,75.0,41.684160442,-87.66269195,2013,7,22,8,Lunes,No
9633036,HX284132,2014-05-31 05:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,No,No,17.0,30.0,16.0,41.947076726,-87.720813224,2014,5,31,5,Sábado,Sí
10616281,HZ369098,2016-07-29 01:10:00,ROBBERY,ARMED: HANDGUN,STREET,No,No,25.0,29.0,25.0,41.903912753,-87.7684483,2016,7,29,1,Viernes,No
10013246,HY203126,2015-03-29 21:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,COLLEGE/UNIVERSITY RESIDENCE HALL,Sí,No,18.0,32.0,7.0,41.923870246,-87.658409009,2015,3,29,21,Domingo,Sí
10737810,HZ497077,2016-10-31 18:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,No,Sí,19.0,44.0,6.0,41.948279589,-87.649516667,2016,10,31,18,Lunes,No
9270865,HW415672,2013-03-27 10:00:00,THEFT,FROM BUILDING,VACANT LOT/LAND,No,No,16.0,45.0,11.0,41.974297818,-87.758743333,2013,3,27,10,Miércoles,No
10720385,HZ477699,2016-10-15 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,No,No,18.0,27.0,8.0,41.90706989,-87.648182264,2016,10,15,9,Sábado,Sí
9973371,HY162989,2015-02-25 01:24:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,No,No,17.0,33.0,14.0,41.968444942,-87.708918859,2015,2,25,1,Miércoles,No
9303872,HW448416,2013-09-11 09:00:00,THEFT,$500 AND UNDER,APARTMENT,No,No,1.0,42.0,32.0,41.885730611,-87.625542215,2013,9,11,9,Miércoles,No
10564524,HZ311433,2016-06-17 11:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Sí,No,2.0,3.0,38.0,41.821308212,-87.623155726,2016,6,17,11,Viernes,No
8603436,HV277284,2012-05-08 11:30:00,THEFT,OVER $500,STREET,No,No,5.0,9.0,50.0,41.686887313,-87.608292954,2012,5,8,11,Martes,No
9427877,HW572044,2013-12-15 18:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,15.0,28.0,25.0,41.881216711,-87.763220788,2013,12,15,18,Domingo,Sí
9577300,HX227643,2014-04-17 20:40:00,THEFT,OVER $500,STREET,No,No,14.0,35.0,22.0,41.929835191,-87.708663455,2014,4,17,20,Jueves,No
9763814,HX413660,2014-09-03 10:26:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,Sí,No,10.0,24.0,29.0,41.861813345,-87.711631385,2014,9,3,10,Miércoles,No
9177165,HW322077,2013-06-17 01:30:00,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,Sí,No,25.0,36.0,18.0,41.930108831,-87.806466288,2013,6,17,1,Lunes,No
10622795,HZ375965,2016-08-03 01:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,15.0,28.0,25.0,41.888351553,-87.751687917,2016,8,3,1,Miércoles,No
10300510,HY488921,2015-10-30 18:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,No,No,24.0,49.0,1.0,41.998584125,-87.660298313,2015,10,30,18,Viernes,No
8884584,HV559096,2012-11-12 15:25:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Sí,No,11.0,24.0,27.0,41.873243443,-87.713205941,2012,11,12,15,Lunes,No
10139861,HY329385,2015-07-06 03:45:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,No,No,11.0,28.0,26.0,41.880575249,-87.738469028,2015,7,6,3,Lunes,No
10761647,HZ525645,2016-11-22 15:30:00,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",No,No,16.0,38.0,15.0,41.959060125,-87.781870199,2016,11,22,15,Martes,No
8912425,HV585907,2012-12-02 09:00:00,THEFT,OVER $500,ALLEY,No,No,15.0,37.0,25.0,41.898596141,-87.753923743,2012,12,2,9,Domingo,Sí
9815465,HX464948,2014-10-12 15:25:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,8.0,18.0,70.0,41.752538668,-87.708578734,2014,10,12,15,Domingo,Sí
9328406,HW472178,2013-09-22 12:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,No,No,22.0,34.0,49.0,41.70230278,-87.63904865,2013,9,22,12,Domingo,Sí
10137805,HY326577,2015-07-03 22:15:00,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESIDENCE PORCH/HALLWAY,No,No,15.0,37.0,25.0,41.893571145,-87.76208253,2015,7,3,22,Viernes,No
10046926,HY236027,2015-04-25 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,4.0,7.0,43.0,41.752587341,-87.569905506,2015,4,25,21,Sábado,Sí
8483576,HV159936,2012-02-16 03:41:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,Sí,No,6.0,9.0,49.0,41.721906067,-87.613280461,2012,2,16,3,Jueves,No
10565124,HZ312286,2016-06-17 04:00:00,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,ALLEY,No,No,11.0,28.0,25.0,41.878458449,-87.745204753,2016,6,17,4,Viernes,No
9711728,HX361845,2014-07-26 22:54:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Sí,No,22.0,21.0,73.0,41.725344047,-87.665428899,2014,7,26,22,Sábado,Sí
8508766,HV186011,2012-03-06 19:55:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,No,No,17.0,33.0,14.0,41.965267004,-87.720605923,2012,3,6,19,Martes,No
10797655,HZ568241,2016-12-28 19:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,No,Sí,7.0,17.0,67.0,41.771476914,-87.662784003,2016,12,28,19,Miércoles,No
9240169,HW385002,2013-07-29 22:50:00,THEFT,OVER $500,CTA TRAIN,No,No,11.0,24.0,27.0,41.873897788,-87.711400464,2013,7,29,22,Lunes,No
9529700,HX183453,2014-03-13 16:30:00,THEFT,FROM BUILDING,RESTAURANT,No,No,24.0,50.0,2.0,41.997867859,-87.68169472,2014,3,13,16,Jueves,No
9871999,HX522583,2014-11-28 00:15:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Sí,No,6.0,6.0,44.0,41.751100004,-87.615908055,2014,11,28,0,Viernes,No
10067124,HY255958,2015-05-11 15:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,No,No,8.0,18.0,66.0,41.764321284,-87.706803978,2015,5,11,15,Lunes,No
10362457,HY553271,2015-12-29 01:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,4.0,7.0,46.0,41.745957196,-87.547931545,2015,12,29,1,Martes,No
9016019,HW163543,2013-02-20 11:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",Sí,No,2.0,3.0,40.0,41.795868205,-87.625732367,2013,2,20,11,Miércoles,No
9985391,HY175094,2015-03-06 12:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,2.0,4.0,36.0,41.825408582,-87.612213605,2015,3,6,12,Viernes,No
8882917,HV556989,2012-11-10 23:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,7.0,20.0,68.0,41.784815392,-87.637605509,2012,11,10,23,Sábado,Sí
10349768,HY540192,2015-12-17 02:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,9.0,11.0,60.0,41.830701431,-87.649775149,2015,12,17,2,Jueves,No
10391955,HZ128899,2016-01-26 00:45:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,6.0,17.0,71.0,41.752380875,-87.649543968,2016,1,26,0,Martes,No
8976962,HW124497,2013-01-20 04:28:00,PUBLIC PEACE VIOLATION,BOMB THREAT,POLICE FACILITY/VEH PARKING LOT,No,No,15.0,29.0,25.0,41.880186421,-87.768532463,2013,1,20,4,Domingo,Sí
10487577,HZ227695,2016-04-15 20:30:00,THEFT,FROM BUILDING,RESIDENCE,No,No,25.0,37.0,23.0,41.908130765,-87.733830549,2016,4,15,20,Viernes,No
10736025,HZ495935,2016-10-30 22:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Sí,Sí,25.0,31.0,19.0,41.935935261,-87.745500234,2016,10,30,22,Domingo,Sí
10143995,HY333161,2015-07-08 15:30:00,THEFT,$500 AND UNDER,PARK PROPERTY,No,No,1.0,2.0,32.0,41.876683313,-87.624283454,2015,7,8,15,Miércoles,No
10320349,HY509353,2015-11-20 20:26:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Sí,No,14.0,26.0,23.0,41.910005379,-87.715763587,2015,11,20,20,Viernes,No
9795852,HX442889,2014-09-25 12:30:00,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,No,Sí,5.0,34.0,53.0,41.669612397,-87.640435828,2014,9,25,12,Jueves,No
9663219,HX312981,2014-06-21 13:30:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,3.0,6.0,69.0,41.759815406,-87.606658935,2014,6,21,13,Sábado,Sí
10205629,HY392440,2015-08-22 00:17:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Sí,No,1.0,2.0,32.0,41.867490225,-87.622086775,2015,8,22,0,Sábado,Sí
9115385,HW260121,2013-04-30 22:00:00,THEFT,FROM BUILDING,RESIDENCE-GARAGE,No,No,19.0,44.0,6.0,41.942329898,-87.65782107,2013,4,30,22,Martes,No
8763001,HV438291,2012-08-20 02:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,10.0,24.0,29.0,41.854459796,-87.715387915,2012,8,20,2,Lunes,No
9255431,HW400088,2013-08-07 23:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,12.0,25.0,31.0,41.857519579,-87.684523731,2013,8,7,23,Miércoles,No
9823904,HX474086,2014-10-19 17:50:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Sí,No,3.0,6.0,69.0,41.758544865,-87.607538244,2014,10,19,17,Domingo,Sí
10309950,HY498711,2015-11-10 00:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,No,No,25.0,37.0,25.0,41.909664252,-87.742728815,2015,11,10,0,Martes,No
8478162,HV154179,2012-02-11 00:00:00,THEFT,FROM BUILDING,BAR OR TAVERN,No,No,18.0,42.0,8.0,41.893179406,-87.634656764,2012,2,11,0,Sábado,Sí
10382890,HZ119351,2016-01-18 01:06:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,No,Sí,14.0,26.0,22.0,41.922806691,-87.714137268,2016,1,18,1,Lunes,No
8600354,HV274689,2012-05-06 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Sí,Sí,8.0,23.0,56.0,41.81062065,-87.746907795,2012,5,6,23,Domingo,Sí
10778426,HZ544731,2016-11-29 14:30:00,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,No,No,10.0,22.0,29.0,41.850246849,-87.727136997,2016,11,29,14,Martes,No
10239870,HY427696,2015-09-17 20:25:00,BATTERY,SIMPLE,MOVIE HOUSE/THEATER,No,No,18.0,42.0,8.0,41.892753031,-87.624193896,2015,9,17,20,Jueves,No
8912662,HV586030,2012-12-01 10:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,4.0,10.0,52.0,41.705475825,-87.530450723,2012,12,1,10,Sábado,Sí
10526660,HZ269331,2016-05-17 23:30:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,No,No,8.0,13.0,65.0,41.775076679,-87.718577467,2016,5,17,23,Martes,No
8485900,HV162414,2012-02-16 22:30:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,No,Sí,17.0,33.0,14.0,41.9710064,-87.706102764,2012,2,16,22,Jueves,No
9737680,HX387337,2014-08-14 14:00:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,No,Sí,3.0,8.0,43.0,41.760622024,-87.582722995,2014,8,14,14,Jueves,No
10508049,HZ249534,2016-04-23 01:50:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,Sí,No,12.0,26.0,24.0,41.890911548,-87.671529764,2016,4,23,1,Sábado,Sí
8447275,HV124880,2012-01-18 09:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,No,No,22.0,21.0,73.0,41.720743086,-87.641978391,2012,1,18,9,Miércoles,No
10031331,HY210080,2015-04-04 12:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,No,No,16.0,41.0,76.0,41.976454319,-87.901364605,2015,4,4,12,Sábado,Sí
